tile_id,source_image_id,dataset_id,category,wafer_id,modality,split,label,image_path,mask_path,tile_x,tile_y,tile_size,stride,preprocess_id,support_eligible,demo_allowed
miic_partial_normal_test_normal_00822__x00000_y00000_s00448,miic_partial_normal_test_normal_00822,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00822.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00823__x00000_y00000_s00448,miic_partial_normal_test_normal_00823,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00823.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00824__x00000_y00000_s00448,miic_partial_normal_test_normal_00824,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00824.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00825__x00000_y00000_s00448,miic_partial_normal_test_normal_00825,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00825.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00826__x00000_y00000_s00448,miic_partial_normal_test_normal_00826,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00826.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00827__x00000_y00000_s00448,miic_partial_normal_test_normal_00827,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00827.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00828__x00000_y00000_s00448,miic_partial_normal_test_normal_00828,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00828.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00829__x00000_y00000_s00448,miic_partial_normal_test_normal_00829,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00829.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00830__x00000_y00000_s00448,miic_partial_normal_test_normal_00830,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00830.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00831__x00000_y00000_s00448,miic_partial_normal_test_normal_00831,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00831.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00832__x00000_y00000_s00448,miic_partial_normal_test_normal_00832,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00832.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00833__x00000_y00000_s00448,miic_partial_normal_test_normal_00833,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00833.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00834__x00000_y00000_s00448,miic_partial_normal_test_normal_00834,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00834.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00835__x00000_y00000_s00448,miic_partial_normal_test_normal_00835,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00835.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00836__x00000_y00000_s00448,miic_partial_normal_test_normal_00836,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00836.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00837__x00000_y00000_s00448,miic_partial_normal_test_normal_00837,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00837.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00838__x00000_y00000_s00448,miic_partial_normal_test_normal_00838,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00838.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00839__x00000_y00000_s00448,miic_partial_normal_test_normal_00839,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00839.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00840__x00000_y00000_s00448,miic_partial_normal_test_normal_00840,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00840.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00841__x00000_y00000_s00448,miic_partial_normal_test_normal_00841,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00841.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00842__x00000_y00000_s00448,miic_partial_normal_test_normal_00842,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00842.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00843__x00000_y00000_s00448,miic_partial_normal_test_normal_00843,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00843.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00844__x00000_y00000_s00448,miic_partial_normal_test_normal_00844,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00844.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00845__x00000_y00000_s00448,miic_partial_normal_test_normal_00845,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00845.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00846__x00000_y00000_s00448,miic_partial_normal_test_normal_00846,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00846.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00847__x00000_y00000_s00448,miic_partial_normal_test_normal_00847,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00847.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00848__x00000_y00000_s00448,miic_partial_normal_test_normal_00848,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00848.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00849__x00000_y00000_s00448,miic_partial_normal_test_normal_00849,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00849.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00850__x00000_y00000_s00448,miic_partial_normal_test_normal_00850,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00850.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00851__x00000_y00000_s00448,miic_partial_normal_test_normal_00851,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00851.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00852__x00000_y00000_s00448,miic_partial_normal_test_normal_00852,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00852.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00853__x00000_y00000_s00448,miic_partial_normal_test_normal_00853,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00853.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00854__x00000_y00000_s00448,miic_partial_normal_test_normal_00854,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00854.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00855__x00000_y00000_s00448,miic_partial_normal_test_normal_00855,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00855.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00856__x00000_y00000_s00448,miic_partial_normal_test_normal_00856,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00856.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00857__x00000_y00000_s00448,miic_partial_normal_test_normal_00857,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00857.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00858__x00000_y00000_s00448,miic_partial_normal_test_normal_00858,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00858.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00859__x00000_y00000_s00448,miic_partial_normal_test_normal_00859,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00859.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00860__x00000_y00000_s00448,miic_partial_normal_test_normal_00860,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00860.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00861__x00000_y00000_s00448,miic_partial_normal_test_normal_00861,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00861.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00862__x00000_y00000_s00448,miic_partial_normal_test_normal_00862,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00862.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00863__x00000_y00000_s00448,miic_partial_normal_test_normal_00863,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00863.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00864__x00000_y00000_s00448,miic_partial_normal_test_normal_00864,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00864.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00865__x00000_y00000_s00448,miic_partial_normal_test_normal_00865,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00865.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00866__x00000_y00000_s00448,miic_partial_normal_test_normal_00866,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00866.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00867__x00000_y00000_s00448,miic_partial_normal_test_normal_00867,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00867.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00868__x00000_y00000_s00448,miic_partial_normal_test_normal_00868,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00868.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00869__x00000_y00000_s00448,miic_partial_normal_test_normal_00869,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00869.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00870__x00000_y00000_s00448,miic_partial_normal_test_normal_00870,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00870.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00871__x00000_y00000_s00448,miic_partial_normal_test_normal_00871,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00871.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00872__x00000_y00000_s00448,miic_partial_normal_test_normal_00872,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00872.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00873__x00000_y00000_s00448,miic_partial_normal_test_normal_00873,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00873.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00874__x00000_y00000_s00448,miic_partial_normal_test_normal_00874,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00874.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00875__x00000_y00000_s00448,miic_partial_normal_test_normal_00875,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00875.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00876__x00000_y00000_s00448,miic_partial_normal_test_normal_00876,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00876.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00877__x00000_y00000_s00448,miic_partial_normal_test_normal_00877,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00877.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00878__x00000_y00000_s00448,miic_partial_normal_test_normal_00878,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00878.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00879__x00000_y00000_s00448,miic_partial_normal_test_normal_00879,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00879.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00880__x00000_y00000_s00448,miic_partial_normal_test_normal_00880,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00880.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00881__x00000_y00000_s00448,miic_partial_normal_test_normal_00881,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00881.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00882__x00000_y00000_s00448,miic_partial_normal_test_normal_00882,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00882.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00883__x00000_y00000_s00448,miic_partial_normal_test_normal_00883,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00883.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00884__x00000_y00000_s00448,miic_partial_normal_test_normal_00884,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00884.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00885__x00000_y00000_s00448,miic_partial_normal_test_normal_00885,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00885.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00886__x00000_y00000_s00448,miic_partial_normal_test_normal_00886,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00886.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00887__x00000_y00000_s00448,miic_partial_normal_test_normal_00887,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00887.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00888__x00000_y00000_s00448,miic_partial_normal_test_normal_00888,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00888.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00889__x00000_y00000_s00448,miic_partial_normal_test_normal_00889,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00889.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00890__x00000_y00000_s00448,miic_partial_normal_test_normal_00890,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00890.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00891__x00000_y00000_s00448,miic_partial_normal_test_normal_00891,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00891.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00892__x00000_y00000_s00448,miic_partial_normal_test_normal_00892,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00892.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00893__x00000_y00000_s00448,miic_partial_normal_test_normal_00893,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00893.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00894__x00000_y00000_s00448,miic_partial_normal_test_normal_00894,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00894.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00895__x00000_y00000_s00448,miic_partial_normal_test_normal_00895,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00895.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00896__x00000_y00000_s00448,miic_partial_normal_test_normal_00896,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00896.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00897__x00000_y00000_s00448,miic_partial_normal_test_normal_00897,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00897.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00898__x00000_y00000_s00448,miic_partial_normal_test_normal_00898,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00898.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00899__x00000_y00000_s00448,miic_partial_normal_test_normal_00899,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00899.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00900__x00000_y00000_s00448,miic_partial_normal_test_normal_00900,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00900.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00901__x00000_y00000_s00448,miic_partial_normal_test_normal_00901,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00901.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00902__x00000_y00000_s00448,miic_partial_normal_test_normal_00902,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00902.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00903__x00000_y00000_s00448,miic_partial_normal_test_normal_00903,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00903.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00904__x00000_y00000_s00448,miic_partial_normal_test_normal_00904,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00904.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00905__x00000_y00000_s00448,miic_partial_normal_test_normal_00905,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00905.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00906__x00000_y00000_s00448,miic_partial_normal_test_normal_00906,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00906.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00907__x00000_y00000_s00448,miic_partial_normal_test_normal_00907,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00907.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00908__x00000_y00000_s00448,miic_partial_normal_test_normal_00908,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00908.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00909__x00000_y00000_s00448,miic_partial_normal_test_normal_00909,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00909.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00910__x00000_y00000_s00448,miic_partial_normal_test_normal_00910,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00910.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00911__x00000_y00000_s00448,miic_partial_normal_test_normal_00911,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00911.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00912__x00000_y00000_s00448,miic_partial_normal_test_normal_00912,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00912.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00913__x00000_y00000_s00448,miic_partial_normal_test_normal_00913,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00913.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00914__x00000_y00000_s00448,miic_partial_normal_test_normal_00914,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00914.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00915__x00000_y00000_s00448,miic_partial_normal_test_normal_00915,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00915.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00916__x00000_y00000_s00448,miic_partial_normal_test_normal_00916,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00916.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00917__x00000_y00000_s00448,miic_partial_normal_test_normal_00917,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00917.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00918__x00000_y00000_s00448,miic_partial_normal_test_normal_00918,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00918.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00919__x00000_y00000_s00448,miic_partial_normal_test_normal_00919,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00919.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00920__x00000_y00000_s00448,miic_partial_normal_test_normal_00920,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00920.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00921__x00000_y00000_s00448,miic_partial_normal_test_normal_00921,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00921.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00922__x00000_y00000_s00448,miic_partial_normal_test_normal_00922,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00922.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00923__x00000_y00000_s00448,miic_partial_normal_test_normal_00923,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00923.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00924__x00000_y00000_s00448,miic_partial_normal_test_normal_00924,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00924.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00925__x00000_y00000_s00448,miic_partial_normal_test_normal_00925,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00925.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00926__x00000_y00000_s00448,miic_partial_normal_test_normal_00926,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00926.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00927__x00000_y00000_s00448,miic_partial_normal_test_normal_00927,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00927.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00928__x00000_y00000_s00448,miic_partial_normal_test_normal_00928,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00928.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00929__x00000_y00000_s00448,miic_partial_normal_test_normal_00929,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00929.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00930__x00000_y00000_s00448,miic_partial_normal_test_normal_00930,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00930.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00931__x00000_y00000_s00448,miic_partial_normal_test_normal_00931,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00931.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00932__x00000_y00000_s00448,miic_partial_normal_test_normal_00932,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00932.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00933__x00000_y00000_s00448,miic_partial_normal_test_normal_00933,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00933.jpg,,0,0,448,448,rgb_repeat_v1,True,False
